cia_id,cia_denominacion,indice_tiempo,titulos_pais_cotizacion_sin,titulos_pais_cotizacion_con,titulos_exterior,acciones_país_cotizacion_sin,acciones_país_cotizacion_con,acciones_exterior,fondos_comunes_inversion_pais,fondos_comunes_inversion_exterior,fideicomisos_pais,fideicomisos_exterior,obligaciones_negociables_pais,obligaciones_negociables_exterior,plazos_fijos_pais,plazos_fijos_exterior,prestamos_prendarios,prestamos_hipotecarios,prestamos_prevision_incobrabilidad,prestamos_sobre_polizas_vida,prestamos_sobre_valores,inversiones_pais_otras,inversiones_exterior_otras
555,BENEFICIO S.A. COMPAÑIA DE SEGUROS,2025-04-01,,406243801.0,,,175064506.0,,1287522998.0,,,,501067693.0,,630396205.0,,,,,,,,
555,BENEFICIO S.A. COMPAÑIA DE SEGUROS,2025-07-01,,261059861.0,,,163124715.0,,1807708746.0,,,,723079949.0,,389751505.0,,,,,,,,
573,BONACORSI  SEGUROS DE PERSONAS S.A.,2019-10-01,,7769218.0,,,360024.0,,,,,,855263.0,,5341993.0,,,,,,,2845891.0,
573,BONACORSI  SEGUROS DE PERSONAS S.A.,2020-01-01,,5151097.0,,,420282.0,,,,,,1433684.0,,42018312.0,,,,,,,2389580.0,
573,BONACORSI  SEGUROS DE PERSONAS S.A.,2020-04-01,,9443328.0,,,252882.0,,,,,,1819732.0,,43916103.0,,,,,,,3296042.0,
573,BONACORSI  SEGUROS DE PERSONAS S.A.,2020-07-01,,13762589.0,,,217014.0,,,,,,3509574.0,,55023630.0,,,,,,,3711000.0,
573,BONACORSI  SEGUROS DE PERSONAS S.A.,2020-10-01,,12801921.0,,,291417.0,,,,,,7706547.0,,60984399.0,,,,,,,4281652.0,
573,BONACORSI  SEGUROS DE PERSONAS S.A.,2021-01-01,,11339971.0,,,251202.0,,,,,,10886275.0,,67637355.0,,,,,,,4499715.0,
573,BONACORSI  SEGUROS DE PERSONAS S.A.,2021-04-01,,13152188.0,,,331925.0,,,,,,19810519.0,,53457653.0,,,,,,,2821750.0,
573,BONACORSI  SEGUROS DE PERSONAS S.A.,2021-07-01,,15493472.0,,,383712.0,,,,,,28171987.0,,52750771.0,,,,,,,3577497.0,
573,BONACORSI  SEGUROS DE PERSONAS S.A.,2021-10-01,,15740916.0,,,326949.0,,1802751.0,,,,21069318.0,,45264643.0,,,,,,,2290000.0,
573,BONACORSI  SEGUROS DE PERSONAS S.A.,2022-01-01,,14350294.0,,,387555.0,,1802751.0,,,,19588941.0,,67934798.0,,,,,,,3640000.0,
573,BONACORSI  SEGUROS DE PERSONAS S.A.,2022-04-01,,14097028.0,,,351372.0,,24332820.0,,,,22412110.0,,64873714.0,,,,,,,3000000.0,
573,BONACORSI  SEGUROS DE PERSONAS S.A.,2022-07-01,,14052325.0,,,814989.0,,24332820.0,,,,21593020.0,,83146677.0,,,,,,,3000000.0,
573,BONACORSI  SEGUROS DE PERSONAS S.A.,2022-10-01,,20923458.0,,,1321887.0,,24332820.0,,,,25899031.0,,110464144.0,,,,,,,,
573,BONACORSI  SEGUROS DE PERSONAS S.A.,2023-01-01,,24931226.0,,,1866627.0,,24332820.0,,,,29472594.0,,139352337.0,,,,,,,,
573,BONACORSI  SEGUROS DE PERSONAS S.A.,2023-04-01,,35426081.0,,,3211845.0,,24332820.0,,,,39599081.0,,57049364.0,,,,,,,,
573,BONACORSI  SEGUROS DE PERSONAS S.A.,2023-07-01,,48304752.0,,,4209156.0,,24332820.0,,,,32100753.0,,116401232.0,,,,,,,,
573,BONACORSI  SEGUROS DE PERSONAS S.A.,2023-10-01,,83612567.0,,,7009044.0,,24582000.0,,,,82276804.0,,294684241.0,,,,,,,9884924.0,
573,BONACORSI  SEGUROS DE PERSONAS S.A.,2024-01-01,,115637997.0,,,9174060.0,,32582000.0,,,,296038924.0,,,,,,,,,7000000.0,
573,BONACORSI  SEGUROS DE PERSONAS S.A.,2024-04-01,,150724756.0,,,11440191.0,,34782000.0,,,,313555914.0,,45344444.0,,,,,,,9114160.0,
573,BONACORSI  SEGUROS DE PERSONAS S.A.,2024-07-01,,148701281.0,,,11077500.0,,34782000.0,,,,334770094.0,,89693509.0,,,,,,,14725000.0,
573,BONACORSI  SEGUROS DE PERSONAS S.A.,2024-10-01,,190472448.0,,,21126000.0,,34782000.0,,,,354949434.0,,,,,,,,,12250000.0,
573,BONACORSI  SEGUROS DE PERSONAS S.A.,2025-01-01,,184858899.0,,,19383000.0,,36782000.0,,,,226994166.0,,,,,,,,,10000000.0,
573,BONACORSI  SEGUROS DE PERSONAS S.A.,2025-04-01,,183655021.0,,,15991500.0,,42782000.0,,,,248302756.0,,,,,,,,,,
573,BONACORSI SEGUROS DE PERSONAS S.A.,2025-07-01,,170482335.0,,,15699600.0,,52782000.0,,,,523033963.0,,,,,,,,,11000000.0,
574,SOL NACIENTE SEGUROS SOCIEDAD ANONIMA,2019-10-01,0.0,283255879.0,0.0,0.0,0.0,0.0,204988284.0,0.0,0.0,0.0,188153355.0,0.0,149063750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,SOL NACIENTE SEGUROS SOCIEDAD ANONIMA,2020-01-01,0.0,315990652.0,0.0,0.0,0.0,0.0,228571306.0,0.0,0.0,0.0,159653053.0,0.0,165229416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,SOL NACIENTE SEGUROS SOCIEDAD ANONIMA,2020-04-01,0.0,357477855.0,0.0,0.0,0.0,0.0,435525079.0,0.0,0.0,0.0,291528533.0,0.0,16954262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,SOL NACIENTE SEGUROS SOCIEDAD ANONIMA,2020-07-01,0.0,326870321.0,0.0,0.0,0.0,0.0,331468810.0,0.0,0.0,0.0,441448142.0,0.0,98658877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,SOL NACIENTE SEGUROS SOCIEDAD ANONIMA,2020-10-01,0.0,166891290.0,0.0,0.0,0.0,0.0,186195455.0,0.0,10000000.0,0.0,350372878.0,0.0,52352405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,SOL NACIENTE SEGUROS SOCIEDAD ANONIMA,2021-01-01,0.0,151148978.0,0.0,0.0,0.0,0.0,469816300.0,0.0,10000000.0,0.0,350575495.0,0.0,77932224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,SOL NACIENTE SEGUROS SOCIEDAD ANONIMA,2021-04-01,0.0,131433729.0,0.0,0.0,0.0,0.0,620792499.0,0.0,9559000.0,0.0,334573389.0,0.0,81923202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,SOL NACIENTE SEGUROS SOCIEDAD ANONIMA,2021-07-01,0.0,153484533.0,0.0,0.0,0.0,0.0,454052369.0,0.0,26000000.0,0.0,321327586.0,0.0,59431287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,SOL NACIENTE SEGUROS SOCIEDAD ANONIMA,2021-10-01,0.0,107965936.0,0.0,0.0,0.0,0.0,375067848.0,0.0,26000000.0,0.0,202968174.0,0.0,57180713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,SOL NACIENTE SEGUROS SOCIEDAD ANONIMA,2022-01-01,0.0,96375955.0,0.0,0.0,0.0,0.0,354979638.0,0.0,31423000.0,0.0,184760286.0,0.0,62380024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,SOL NACIENTE SEGUROS SOCIEDAD ANONIMA,2022-04-01,0.0,114720231.0,0.0,0.0,0.0,0.0,453909041.0,0.0,33370000.0,0.0,242954332.0,0.0,69160803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,SOL NACIENTE SEGUROS SOCIEDAD ANONIMA,2022-07-01,0.0,90873650.0,0.0,0.0,0.0,0.0,760400303.0,0.0,33348000.0,0.0,218734122.0,0.0,141141085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,SOL NACIENTE SEGUROS SOCIEDAD ANONIMA,2022-10-01,0.0,135066426.0,0.0,0.0,0.0,0.0,1162671747.0,0.0,33590000.0,0.0,284411767.0,0.0,164851426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,SOL NACIENTE SEGUROS SOCIEDAD ANONIMA,2023-01-01,0.0,167404803.0,0.0,0.0,0.0,0.0,1608420366.0,0.0,34294000.0,0.0,327055631.0,0.0,188334782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,SOL NACIENTE SEGUROS SOCIEDAD ANONIMA,2023-04-01,0.0,236658764.0,0.0,0.0,0.0,0.0,1317429288.0,0.0,39497000.0,0.0,116763831.0,0.0,207464382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,SOL NACIENTE SEGUROS SOCIEDAD ANONIMA,2023-07-01,0.0,434793120.0,0.0,0.0,0.0,0.0,2458055521.0,0.0,25278000.0,0.0,129365500.0,0.0,252882010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,SOL NACIENTE SEGUROS SOCIEDAD ANONIMA,2023-10-01,0.0,2044087071.0,0.0,0.0,0.0,0.0,2392236968.0,0.0,25278000.0,0.0,141752054.0,0.0,293615996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,SOL NACIENTE SEGUROS SOCIEDAD ANONIMA,2024-01-01,0.0,1278800758.0,0.0,0.0,0.0,0.0,1625129860.0,0.0,57354000.0,0.0,251478111.0,0.0,475147914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,SOL NACIENTE SEGUROS SOCIEDAD ANONIMA,2024-04-01,0.0,2349243666.0,0.0,0.0,0.0,0.0,2169287867.0,0.0,69872000.0,0.0,193372495.0,0.0,427027714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,SOL NACIENTE SEGUROS SOCIEDAD ANONIMA,2024-07-01,0.0,1980998390.0,0.0,0.0,0.0,0.0,3342647682.0,0.0,68310000.0,0.0,91692680.0,0.0,444275703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,SOL NACIENTE SEGUROS SOCIEDAD ANONIMA,2024-10-01,0.0,707393700.0,0.0,0.0,0.0,0.0,2180788027.0,0.0,67056000.0,0.0,75885169.0,0.0,1324659175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,SOL NACIENTE SEGUROS SOCIEDAD ANONIMA,2025-01-01,0.0,479419740.0,0.0,0.0,0.0,0.0,2723190600.0,0.0,74668000.0,0.0,87237300.0,0.0,1331336585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,SOL NACIENTE SEGUROS SOCIEDAD ANONIMA,2025-04-01,0.0,722530701.0,0.0,0.0,0.0,0.0,3167875421.0,0.0,80894000.0,0.0,85018644.0,0.0,1126468767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,SOL NACIENTE SEGUROS SOCIEDAD ANONIMA,2025-07-01,0.0,417891750.0,0.0,0.0,0.0,0.0,3083104419.0,0.0,78755600.0,0.0,55661018.0,0.0,1185621699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,CNP ASSURANCES COMPAÑIA DE SEGUROS S.A.,2019-10-01,525954210.0,472840466.0,0.0,14262499.0,2605271.0,0.0,751925515.0,144986.0,278422272.0,0.0,366521818.0,0.0,442921611.0,0.0,,,,,,0.0,2099909.0
576,CNP ASSURANCES COMPAÑIA DE SEGUROS S.A.,2020-01-01,642259490.0,486684462.0,0.0,18099380.0,0.0,0.0,843895949.0,156109.0,143667319.0,0.0,441523487.0,0.0,473402957.0,0.0,,,,,,0.0,2222846.0
576,CNP ASSURANCES COMPAÑIA DE SEGUROS S.A.,2020-04-01,584650186.0,591527124.0,0.0,21909437.0,0.0,0.0,1172373380.0,276743.0,53083569.0,0.0,641701396.0,0.0,398802762.0,0.0,,,,,,0.0,2477283.0
576,CNP ASSURANCES COMPAÑIA DE SEGUROS S.A.,2020-07-01,713952179.0,566159230.0,0.0,22666831.0,0.0,0.0,1377961578.0,1905625.0,32583205.0,0.0,764255214.0,0.0,406730581.0,0.0,,,,,,0.0,2794473.0
576,CNP ASSURANCES COMPAÑIA DE SEGUROS S.A.,2020-10-01,839620295.0,630505563.0,0.0,23516605.0,11910500.0,0.0,1460034409.0,211239.0,40336598.0,0.0,884584070.0,0.0,331343993.0,0.0,,,,,,0.0,3237644.0
576,CNP ASSURANCES COMPAÑIA DE SEGUROS S.A.,2021-01-01,910461556.0,770888268.0,0.0,21439609.0,75207554.0,0.0,1434181268.0,3007605.0,103628142.0,0.0,1052495697.0,0.0,154996858.0,0.0,,,,,,0.0,3380931.0
576,CNP ASSURANCES COMPAÑIA DE SEGUROS S.A.,2021-04-01,1150011891.0,710677044.0,0.0,16039906.0,0.0,0.0,1623887733.0,984939.0,129453079.0,0.0,1212302545.0,0.0,168449946.0,0.0,,,,,,0.0,3552441.0
576,CNP ASSURANCES COMPAÑIA DE SEGUROS S.A.,2021-07-01,1997895285.0,21454808.0,0.0,25611565.0,11430559.0,0.0,1867669736.0,5161669.0,148557464.0,0.0,1235976944.0,0.0,137078093.0,0.0,,,,,,0.0,3575826.0
576,CNP ASSURANCES COMPAÑIA DE SEGUROS S.A.,2021-10-01,1639536731.0,607529037.0,0.0,35657600.0,13574720.0,0.0,1467787606.0,6952145.0,153547146.0,0.0,1279206305.0,0.0,251961415.0,0.0,,,,,,0.0,3631533.0
576,CNP ASSURANCES COMPAÑIA DE SEGUROS S.A.,2022-01-01,1704471868.0,856839843.0,0.0,44455911.0,36317290.0,0.0,1506203386.0,47087615.0,183862131.0,0.0,1414253962.0,0.0,159837274.0,0.0,,,,,,0.0,3834928.0
576,CNP ASSURANCES COMPAÑIA DE SEGUROS S.A.,2022-04-01,1892898504.0,825839591.0,0.0,46859825.0,31250560.0,0.0,1992802409.0,3555413.0,202484168.0,0.0,1675129357.0,0.0,178053836.0,0.0,,,,,,0.0,4093225.0
576,CNP ASSURANCES COMPAÑIA DE SEGUROS S.A.,2022-07-01,2351215593.0,969431471.0,0.0,54445837.0,0.0,0.0,2416428178.0,1252855.0,239345040.0,0.0,2003507839.0,0.0,111779643.0,0.0,,,,,,0.0,4502153.0
576,CNP ASSURANCES COMPAÑIA DE SEGUROS S.A.,2022-10-01,2634149428.0,778094530.0,0.0,48546078.0,0.0,0.0,3005620265.0,11017441.0,343126414.0,0.0,2631339708.0,0.0,131581551.0,0.0,,,,,,0.0,5899611.0
576,CNP ASSURANCES COMPAÑIA DE SEGUROS S.A.,2023-01-01,1821632939.0,1211624420.0,0.0,71441060.0,0.0,0.0,3792583613.0,47600033.0,444182908.0,0.0,3941844883.0,0.0,154353655.0,0.0,,,,,,0.0,7050043.0
576,CNP ASSURANCES COMPAÑIA DE SEGUROS S.A.,2023-04-01,2002791540.0,1627280968.0,0.0,88878152.0,0.0,0.0,4717562373.0,107983468.0,501178301.0,0.0,4835411194.0,0.0,187458065.0,0.0,,,,,,0.0,8710227.0
576,CNP ASSURANCES COMPAÑIA DE SEGUROS S.A.,2023-07-01,427883889.0,4316122708.0,0.0,108655651.0,0.0,0.0,6864763578.0,0.0,575538645.0,0.0,6080291019.0,0.0,237471614.0,0.0,,,,,,0.0,271488678.0
576,CNP ASSURANCES COMPAÑIA DE SEGUROS S.A.,2023-10-01,6589159839.0,3347566610.0,0.0,92848604.0,0.0,0.0,11244409577.0,0.0,634658455.0,0.0,9533799355.0,0.0,316930195.0,0.0,,,,,,3178955.0,725417184.0
576,CNP ASSURANCES COMPAÑIA DE SEGUROS S.A.,2024-01-01,1536130618.0,8684047442.0,0.0,323076166.0,0.0,0.0,12692850255.0,0.0,756234903.0,0.0,12226298860.0,0.0,627551290.0,0.0,,,,,,4109899.0,906894214.0
576,CNP ASSURANCES COMPAÑIA DE SEGUROS S.A.,2024-04-01,0.0,11791854457.0,0.0,382893622.0,0.0,0.0,14480168764.0,0.0,1005883418.0,0.0,13986477790.0,0.0,461101875.0,0.0,,,,,,4259463.0,1059030086.0
576,CNP ASSURANCES COMPAÑIA DE SEGUROS S.A.,2024-07-01,0.0,16795935408.0,0.0,425812178.0,0.0,0.0,14232360579.0,0.0,1290916312.0,0.0,12951782417.0,0.0,507745297.0,0.0,,,,,,70035830.0,63390125.0
576,CNP ASSURANCES COMPAÑIA DE SEGUROS S.A.,2024-10-01,0.0,20294222316.0,0.0,477398164.0,0.0,0.0,14577010370.0,0.0,1216546248.0,0.0,12680185789.0,0.0,561608247.0,0.0,,,,,,74762068.0,339947267.0
576,CNP ASSURANCES COMPAÑIA DE SEGUROS S.A.,2025-01-01,0.0,23030382621.0,0.0,555932241.0,0.0,0.0,14887978658.0,0.0,1092023756.0,0.0,13001966768.0,0.0,606626394.0,0.0,,,,,,78162945.0,184491291.0
576,CNP ASSURANCES COMPAÑIA DE SEGUROS S.A.,2025-04-01,0.0,22373859165.0,0.0,562576196.0,0.0,0.0,15960906184.0,0.0,1016720399.0,0.0,14588507067.0,0.0,1174972095.0,0.0,,,,,,87855526.0,262972088.0
576,CNP ASSURANCES COMPAÑIA DE SEGUROS S.A.,2025-07-01,0.0,21881792478.0,0.0,643521151.0,0.0,0.0,16329129955.0,0.0,1179923797.0,0.0,16374012721.0,0.0,3863425871.0,0.0,,,,,,4678000.0,243691687.0
578,TRES PROVINCIAS SEGUROS DE PERSONAS S.A.,2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0,580770.0,0.0,0.0,0.0,0.0,0.0,1627882.0,0.0,0.0,0.0,0.0,0.0,0.0,635974.0,0.0
578,TRES PROVINCIAS SEGUROS DE PERSONAS S.A.,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,605686.0,0.0,0.0,0.0,0.0,0.0,2350477.0,0.0,0.0,0.0,0.0,0.0,0.0,635974.0,0.0
578,TRES PROVINCIAS SEGUROS DE PERSONAS S.A.,2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,688016.0,0.0,0.0,0.0,0.0,0.0,10098860.0,0.0,0.0,0.0,0.0,0.0,0.0,635974.0,0.0
578,TRES PROVINCIAS SEGUROS DE PERSONAS S.A.,2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,2402908.0,0.0,0.0,0.0,0.0,0.0,12255787.0,0.0,0.0,0.0,0.0,0.0,0.0,635974.0,0.0
578,TRES PROVINCIAS SEGUROS DE PERSONAS S.A.,2020-10-01,0.0,5083498.0,0.0,0.0,0.0,0.0,2560710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635974.0,0.0
578,TRES PROVINCIAS SEGUROS DE PERSONAS S.A.,2021-01-01,0.0,5003442.0,0.0,0.0,0.0,0.0,2674032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635974.0,0.0
578,TRES PROVINCIAS SEGUROS DE PERSONAS S.A.,2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,3152398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635974.0,0.0
578,TRES PROVINCIAS SEGUROS DE PERSONAS S.A.,2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,3557715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635974.0,0.0
578,TRES PROVINCIAS SEGUROS DE PERSONAS S.A.,2021-10-01,0.0,1411544.0,0.0,0.0,0.0,0.0,2371906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635974.0,0.0
578,TRES PROVINCIAS SEGUROS DE PERSONAS S.A.,2022-01-01,0.0,1452195.0,0.0,0.0,0.0,0.0,2439810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635974.0,0.0
578,TRES PROVINCIAS SEGUROS DE PERSONAS S.A.,2022-04-01,0.0,1940251.0,0.0,0.0,0.0,0.0,2913588.0,0.0,0.0,0.0,0.0,0.0,1001370.0,0.0,0.0,0.0,0.0,0.0,0.0,635974.0,0.0
578,TRES PROVINCIAS SEGUROS DE PERSONAS S.A.,2022-07-01,0.0,2531791.0,0.0,0.0,0.0,0.0,3535643.0,0.0,0.0,0.0,0.0,0.0,1153312.0,0.0,0.0,0.0,0.0,0.0,0.0,635974.0,0.0
578,TRES PROVINCIAS SEGUROS DE PERSONAS S.A.,2022-10-01,0.0,2823618.0,0.0,0.0,0.0,0.0,4188730.0,0.0,0.0,0.0,0.0,0.0,1675792.0,0.0,0.0,0.0,0.0,0.0,0.0,635974.0,0.0
578,TRES PROVINCIAS SEGUROS DE PERSONAS S.A.,2023-01-01,0.0,3329976.0,0.0,0.0,0.0,0.0,5002590.0,0.0,0.0,0.0,0.0,0.0,5227740.0,0.0,0.0,0.0,0.0,0.0,0.0,635974.0,0.0
578,TRES PROVINCIAS SEGUROS DE PERSONAS S.A.,2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,11796887.0,0.0,0.0,0.0,0.0,0.0,48491781.0,0.0,0.0,0.0,0.0,0.0,0.0,635974.0,0.0
578,TRES PROVINCIAS SEGUROS DE PERSONAS S.A.,2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,16730814.0,0.0,0.0,0.0,0.0,0.0,68873836.0,0.0,0.0,0.0,0.0,0.0,0.0,635974.0,0.0
578,TRES PROVINCIAS SEGUROS DE PERSONAS S.A.,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,22554592.0,0.0,0.0,0.0,0.0,0.0,30813699.0,0.0,0.0,0.0,0.0,0.0,0.0,635974.0,0.0
578,TRES PROVINCIAS SEGUROS DE PERSONAS S.A.,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,26048597.0,0.0,0.0,0.0,0.0,0.0,35486301.0,0.0,0.0,0.0,0.0,0.0,0.0,635974.0,0.0
578,TRES PROVINCIAS SEGUROS DE PERSONAS S.A.,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,65977294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635974.0,0.0
578,TRES PROVINCIAS SEGUROS DE PERSONAS S.A.,2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,31182384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635974.0,0.0
578,TRES PROVINCIAS SEGUROS DE PERSONAS S.A.,2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,10972827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635974.0,0.0
578,TRES PROVINCIAS SEGUROS DE PERSONAS S.A.,2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,6316494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635974.0,0.0
578,TRES PROVINCIAS SEGUROS DE PERSONAS S.A.,2025-04-01,0.0,0.0,0.0,0.0,0.0,0.0,2877169.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,635974.0,0.0
578,TRES PROVINCIAS SEGUROS DE PERSONAS S.A.,2025-07-01,0.0,0.0,0.0,0.0,0.0,0.0,3348087.0,0.0,0.0,0.0,0.0,0.0,3933599.0,0.0,0.0,0.0,0.0,0.0,0.0,635974.0,0.0
579,TESTIMONIO COMPAÑÍA DE SEGUROS S.A.,2019-10-01,,149973513.0,,8967600.0,,,311980648.0,,2024844.0,,6645646.0,,,,,,,,,1980000.0,
579,TESTIMONIO COMPAÑÍA DE SEGUROS S.A.,2020-01-01,,146375601.0,,12463232.0,,,344873725.0,,1237939.0,,7155565.0,,,,,,,,,1122000.0,
579,TESTIMONIO COMPAÑÍA DE SEGUROS S.A.,2020-04-01,,231019148.0,,14522770.0,35173650.0,,585271483.0,,550000.0,,7822467.0,,,,,,,,,1089000.0,
579,TESTIMONIO COMPAÑÍA DE SEGUROS S.A.,2020-07-01,,308062377.0,,16165767.0,57052275.0,,740994647.0,,,,8459309.0,,,,,,,,,968000.0,
579,TESTIMONIO COMPAÑÍA DE SEGUROS S.A.,2020-10-01,,279422752.0,,,69428040.0,,800126723.0,,,,9346657.0,,,,,,,,,877250.0,
579,TESTIMONIO COMPAÑÍA DE SEGUROS S.A.,2021-01-01,,484230110.0,,,3319455.0,,752270805.0,,,,10220645.0,,,,,,,,,1100000.0,
579,TESTIMONIO COMPAÑÍA DE SEGUROS S.A.,2021-04-01,,514051083.0,,,4386165.0,,927327665.0,,,,10634815.0,,,,,,,,,51139568.0,
579,TESTIMONIO COMPAÑÍA DE SEGUROS S.A.,2021-07-01,,573076776.0,,,5070480.0,,1012126575.0,,,,10971049.0,,,,,,,,,54704400.0,
579,TESTIMONIO COMPAÑÍA DE SEGUROS S.A.,2021-10-01,,762084415.0,,,4295339.0,,1018254656.0,,,,12819629.0,,,,,,,,,60328876.0,
579,TESTIMONIO COMPAÑÍA DE SEGUROS S.A.,2022-01-01,,883316849.0,,,56471694.0,,1049740462.0,,,,13856254.0,,,,,,,,,32835925.0,
579,TESTIMONIO COMPAÑÍA DE SEGUROS S.A.,2022-04-01,,695511910.0,,,64851538.0,,1155435794.0,,,,15634396.0,,,,,,,,,10829453.0,
579,TESTIMONIO COMPAÑÍA DE SEGUROS S.A.,2022-07-01,,737000301.0,,,67117498.0,,1314177211.0,,,,18396643.0,,,,,,,,,1655851.0,
579,TESTIMONIO COMPAÑÍA DE SEGUROS S.A.,2022-10-01,,443849454.0,,,17381102.0,,1585615156.0,,,,22127991.0,,,,,,,,,146923134.0,
579,TESTIMONIO COMPAÑÍA DE SEGUROS S.A.,2023-01-01,,320405719.0,,,24523079.0,,807390320.0,,,,11579336.0,,,,,,,,,14183730.0,
579,TESTIMONIO COMPAÑÍA DE SEGUROS S.A.,2023-04-01,,390642026.0,,,42196073.0,,897401357.0,,,,20138522.0,,,,,,,,,8992038.0,
579,TESTIMONIO COMPAÑÍA DE SEGUROS S.A.,2023-07-01,,466274639.0,,724724037.0,55298388.0,,29484614.0,,,,24490094.0,,,,,,,,,36190403.0,
579,TESTIMONIO COMPAÑÍA DE SEGUROS S.A.,2023-10-01,,1249387769.0,,520000000.0,200678514.0,,24972500.0,,,,15205491.0,,,,,,,,,41670420.0,
579,TESTIMONIO COMPAÑÍA DE SEGUROS S.A.,2024-01-01,,1725629828.0,,486000000.0,318140466.0,,49108344.0,,,,61015783.0,,,,,,,,,43644282.0,
579,TESTIMONIO COMPAÑÍA DE SEGUROS S.A.,2024-04-01,,1688638672.0,,486000000.0,395259698.0,,42335681.0,,,,79802459.0,,,,,,,,,35090880.0,
579,TESTIMONIO COMPAÑÍA DE SEGUROS S.A.,2024-07-01,,1545065832.0,,273952807.0,578113924.0,,3874753.0,,,,85487120.0,,,,,,,,,29607930.0,
579,TESTIMONIO COMPAÑÍA DE SEGUROS S.A.,2024-10-01,,2095986562.0,,273952807.0,525787298.0,,159949283.0,,,,78334437.0,,,,,,,,,,
579,TESTIMONIO COMPAÑÍA DE SEGUROS S.A.,2025-01-01,,1941594879.0,,,864573272.0,,158791463.0,,,,98661565.0,,,,,,,,,,
579,TESTIMONIO COMPAÑÍA DE SEGUROS S.A.,2025-04-01,,2028981244.0,,,763173204.0,,286008422.0,,,,1559546.0,,,,,,,,,,
579,TESTIMONIO COMPAÑÍA DE SEGUROS S.A.,2025-07-01,,2802759122.0,,,1341762349.0,,192646918.0,,,,1559546.0,,,,,,,,,,
